Sample_ID,Num_of_formulas,Comp.mol.R2,Comp.mol.slope,C.mol.R2,C.mol.slope,Comp.R2_C.R2_Ratio,Comp.Slope_C.Slope_Ratio
S19S_0057_ICR.2_p05,3330,0.760261655227246,1.09582033116045,0.310070844823117,0.592893101206406,2.45189661627473,1.84825954110564
S19S_0057_ICR.3_p05,3262,0.773096370021071,0.988262778092802,0.345122722370619,0.624310976995974,2.24006221529182,1.58296556445006
S19S_0058_ICR.1_p05,1690,0.78149578459644,1.53356748806388,0.432573480407959,0.658477147394258,1.80661973050085,2.3289608365796
S19S_0058_ICR.2_p05,1619,0.753414924827185,1.46552864610222,0.439074636222389,0.646337091229085,1.71591538811999,2.26743701698342
S19S_0058_ICR.3_p05,2004,0.784875553348199,1.42698784029291,0.423326975457015,0.666123354418528,1.85406458565714,2.14222760818611
S19S_0059_ICR.1_p05,3265,0.743582247933224,0.859718388461745,0.320672246776396,0.587311640665091,2.31882320783352,1.46381976609245
S19S_0059_ICR.2_p05,3407,0.740182677367559,0.839173972270714,0.336176087578546,0.585761198623737,2.20177075264052,1.43262130411229
S19S_0059_ICR.3_p05,3136,0.738848009616633,0.920295958652686,0.337470657935164,0.574061266838002,2.18936963034749,1.60313195091839
S19S_0060_ICR.1_p05,3443,0.76228450936693,1.09678168907151,0.40124710757496,0.727141078974327,1.89978817286433,1.5083478581881
S19S_0060_ICR.2_p05,2782,0.808462542720536,1.3089022354883,0.381051855489199,0.66560619675689,2.12166016534055,1.96648144483302
S19S_0060_ICR.3_p05,2242,0.814615134908692,1.4264901449108,0.422411374642625,0.672118273092009,1.92848768714594,2.12237964956433
S19S_0061_ICR.1_p05,3492,0.778465241507566,1.25052766446878,0.38028502273362,0.644628310403235,2.04705732534952,1.93992048485512
S19S_0061_ICR.2_p05,2838,0.818077870991113,1.40596596497567,0.382931067655561,0.634870669158793,2.13635805524914,2.21457067285623
S19S_0061_ICR.3_p05,3649,0.759567798625416,1.16747046860622,0.392713187574321,0.693283441203776,1.93415404080788,1.68397281576363
S19S_0062_ICR.1_p05,3583,0.743167992300977,0.94806492543184,0.368536417960348,0.667286304516001,2.01653881701574,1.42077683749181
S19S_0062_ICR.2_p05,3432,0.75615415611479,0.981363624735544,0.369809357458613,0.656084701255305,2.0447134202098,1.49578800246047
S19S_0062_ICR.3_p05,2812,0.788692596925044,1.14130081415552,0.363396977966486,0.622261357302923,2.17033339500633,1.83411809324345
S19S_0063_ICR.1_p05,3408,0.755063597189912,1.10674018814057,0.415527573055816,0.758727112450834,1.81712032161218,1.45868016310316
S19S_0063_ICR.2_p05,3527,0.75292238664773,1.06130923709242,0.41474178551882,0.765642904549662,1.81540035978257,1.38616740361052
S19S_0063_ICR.3_p05,3564,0.757855924469573,1.080535984267,0.402953311775256,0.749406285730841,1.88075368119139,1.44185604636774
S19S_0064_ICR.1_p05,2257,0.770739257130593,1.30152115992682,0.467387296486563,0.699922611303145,1.64903766731442,1.85952152267748
S19S_0064_ICR.2_p05,2834,0.792012537979018,1.26563564675315,0.426545385045464,0.68971886289201,1.85680719038749,1.83500222314684
S19S_0064_ICR.3_p05,2772,0.78852298579578,1.24552837107735,0.412318358475957,0.68181147320472,1.91241299250021,1.82679291860988
S19S_0065_ICR.1_p05,2895,0.77358874154187,1.15865894134415,0.390501965675069,0.65283097997032,1.98101113320787,1.77482223867015
S19S_0065_ICR.2_p05,2665,0.777810602017704,1.19559300767499,0.385698922851347,0.667188779619047,2.01662632674108,1.79198608279602
S19S_0065_ICR.3_p05,3066,0.783538852627118,1.144643332213,0.354236575978025,0.625519420378194,2.21190838485217,1.82990854467946
S19S_0066_ICR.1_p05,3497,0.749465403757103,0.975306941875119,0.374678894284065,0.670504025560974,2.00028721977836,1.45458774995293
S19S_0066_ICR.2_p05,3029,0.777306960894429,1.12790752536482,0.360935520613001,0.658504713456195,2.15358953747272,1.7128313622008
S19S_0067_ICR.1_p05,2999,0.796873700721456,1.20496992080862,0.355296955697389,0.657973357958126,2.24283852688049,1.83133542754372
S19S_0067_ICR.2_p05,2948,0.814811358672901,1.26517695955916,0.373410217340683,0.643435791207502,2.18208104876119,1.96628315808306
S19S_0067_ICR.3_p05,3587,0.785923364377616,1.13498252017484,0.362961945908579,0.673119850422852,2.16530513249885,1.68615220523039
S19S_0068_ICR.1_p05,2485,0.752762911852604,1.04543352530785,0.277485513101424,0.499944642092673,2.71280076368333,2.09109856829721
S19S_0068_ICR.2_p05,2833,0.741126891829799,0.965839398383292,0.267195509791415,0.463586799169927,2.77372509892983,2.08340574000957
S19S_0068_ICR.3_p05,1052,0.75474321448805,1.0890021198296,0.315517653307013,0.423272191576602,2.39207919613186,2.57281754271002
S19S_0069_ICR.1_p05,2060,0.744652472760576,1.11041020777051,0.350452265387885,0.500215113884571,2.12483281264107,2.21986536781603
S19S_0069_ICR.2_p05,2778,0.727065985494448,1.0218699117721,0.302377545204621,0.507141176601506,2.40449728170932,2.01496143267233
S19S_0069_ICR.3_p05,2588,0.712157448662297,1.00530821855054,0.305393994229699,0.498458111463498,2.33193010379456,2.01683590943862
S19S_0070_ICR.1_p05,3228,0.753626596453392,0.937801942228577,0.317316817696481,0.541805159889172,2.37499733523185,1.73088411048062
S19S_0070_ICR.2_p05,2981,0.741702761692203,0.942599388221827,0.334283826097654,0.569531449142245,2.21878147785568,1.6550436146089
S19S_0070_ICR.3_p05,2599,0.762175099851186,1.0815848719352,0.322773690766111,0.538685116307552,2.36132969215101,2.00782393868423
S19S_0071_ICR.1_p05,2540,0.738178356908871,0.88260571878655,0.367324590548631,0.612571508934071,2.00960778532779,1.44082071384998
S19S_0071_ICR.2_p05,2672,0.746286609708151,0.73922736910022,0.355029782280515,0.597341552719261,2.1020394540267,1.23752879024581
S19S_0071_ICR.3_p05,3086,0.761614566639861,0.768890699100605,0.35150255573272,0.569983835966827,2.16673976965046,1.34896930506176
S19S_0072_ICR.1_p05,2970,0.77409467739943,1.06147681243199,0.338060285118465,0.637934039982425,2.28981253189255,1.6639287855861
S19S_0072_ICR.2_p05,2698,0.783740769870409,1.25270737738645,0.355933655280865,0.62061505962399,2.20192937150595,2.01849336067582
S19S_0072_ICR.3_p05,3235,0.749169622539949,0.996924060537684,0.36583378513532,0.664343127986006,2.04784154165213,1.50061620048651
S19S_0073_ICR.1_p05,3159,0.808816530966954,1.27036477374133,0.378581645892537,0.693549153211998,2.13643883622542,1.83168672019561
S19S_0073_ICR.2_p05,3520,0.766514509007859,1.17102488564963,0.376783517393292,0.696163116092574,2.03436316511627,1.68211279595271
S19S_0073_ICR.3_p05,3596,0.75988779824202,1.10688513624954,0.364814311453098,0.664050162134051,2.08294404683659,1.66686976280881
S19S_0074_ICR.1_p05,2946,0.764127008680536,1.10921657990475,0.384015401706533,0.69385407554645,1.98983427561712,1.59863092110712
S19S_0074_ICR.2_p05,3282,0.729650298597916,0.952905963732574,0.400712764976859,0.721286077923418,1.82088109581449,1.32112069385283
S19S_0074_ICR.3_p05,3748,0.722402204051715,0.88053667533551,0.449083143400819,0.795194416254241,1.60861571997805,1.10732250797644
S19S_0075_ICR.1_p05,3263,0.751861764397777,0.844123963644942,0.445575517503027,0.790466155828215,1.68739469486824,1.06788122099991
S19S_0075_ICR.2_p05,3531,0.740294497006236,0.950309923797227,0.384705288535074,0.712540340442685,1.92431588301065,1.33369280286197
S19S_0075_ICR.3_p05,1760,0.782647686903702,1.26754075370983,0.402010375199979,0.642604936818672,1.94683454752723,1.97250391505707
S19S_0076_ICR.1_p05,3494,0.744578760092849,0.927789073838531,0.379958423268538,0.702242547333767,1.95963219788027,1.32118037757909
S19S_0076_ICR.2_p05,2850,0.764415036335317,1.11054404899791,0.366166469029004,0.662188516626437,2.08761615546717,1.67708140675053
S19S_0076_ICR.3_p05,3398,0.738293752749109,1.00384452736306,0.384482285515712,0.723443894913176,1.92022826684674,1.38759140055157
S19S_0077_ICR.1_p05,3063,0.759732040351511,0.79619912453572,0.410952675838882,0.705803900933714,1.8487093162264,1.12807413430617
S19S_0077_ICR.2_p05,2283,0.75851057987004,1.00892710834055,0.344107774654563,0.599416740324246,2.20428201784014,1.6831814002972
S19S_0077_ICR.3_p05,2526,0.786084514294425,1.09026092771972,0.344491874862727,0.588997146675425,2.28186663214528,1.85104619584944
S19S_0078_ICR.1_p05,2941,0.773557137385587,1.16104437212898,0.353753068374674,0.592401434988068,2.18671499003447,1.95989459774412
S19S_0078_ICR.2_p05,2702,0.782989886958912,1.19043223980791,0.377369818274349,0.602803424237816,2.07486091638011,1.97482660506299
S19S_0078_ICR.3_p05,3032,0.76502333493269,1.136076251106,0.365050938239565,0.611498128634723,2.09566187837228,1.85785728182438
S19S_0079_ICR.1_p05,2766,0.776952545737736,1.33345069376593,0.40412788627283,0.690286867325392,1.92254128489715,1.93173411937063
S19S_0079_ICR.2_p05,2895,0.765030011969322,1.34216860587034,0.435654751556558,0.729445829574149,1.75604652361976,1.83998393225978
S19S_0079_ICR.3_p05,2830,0.783744761170391,1.3640926854526,0.423856068772955,0.70342123025605,1.84908231570046,1.9392259243527
S19S_0080_ICR.1_p05,2923,0.774839756309969,1.22538085034299,0.329501208884053,0.637662383921056,2.35155360714511,1.92167655054072
S19S_0080_ICR.2_p05,3109,0.785029057161931,1.17101555488505,0.334154611503591,0.619182138395182,2.34929888780989,1.89122954664056
S19S_0081_ICR.1_p05,3510,0.750621496284451,1.08886838659995,0.393244130017759,0.734283318789848,1.9087926277515,1.4828995276571
S19S_0081_ICR.2_p05,3840,0.745385786743985,1.06445325923605,0.38451261047619,0.73453926978124,1.9385210430963,1.44914411390567
S19S_0081_ICR.3_p05,3096,0.776253482998716,1.30364635067499,0.415472588637145,0.698876522290245,1.86836268920899,1.86534575006596
S19S_0082_ICR.1_p05,3626,0.784950671041413,1.25126361056026,0.384039134762726,0.735263752125062,2.04393406814226,1.70178878932064
S19S_0082_ICR.2_p05,2592,0.814827038907597,1.44741541579207,0.426768017888621,0.718523541732335,1.90929733427272,2.01443005235765
S19S_0082_ICR.3_p05,2766,0.810585037812673,1.40938391736287,0.410451167242036,0.703373367113863,1.97486352215606,2.00374933606879
S19S_0083_ICR.1_p05,3563,0.785254434241154,1.33388029329869,0.375422508141789,0.693785479281629,2.09165518105958,1.92261200779215
S19S_0083_ICR.2_p05,3238,0.778008155216364,1.32192553014957,0.430531361925804,0.719921866046609,1.8070882263635,1.83620694480196
S19S_0083_ICR.3_p05,3330,0.794785280337151,1.36593483815891,0.385908732663537,0.718538140335498,2.05951618366227,1.90099141782666
S19S_0084_ICR.1_p05,2128,0.747753226220824,1.10895012504963,0.348263617764802,0.564816964544018,2.14708969894701,1.96337963386935
S19S_0084_ICR.2_p05,3089,0.756150076095116,0.891190465760895,0.295239720816406,0.502290822555963,2.56113938193745,1.77425193879907
S19S_0084_ICR.3_p05,2996,0.762521282391454,0.891551283758337,0.305034009599341,0.511336079571183,2.49979103442602,1.74357202508771
S19S_0085_ICR.1_p05,1198,0.727291152130808,1.07704517471014,0.397096629235809,0.560189183566896,1.83152184779418,1.92264543176693
S19S_0085_ICR.2_p05,3258,0.75081637954669,0.909283112570385,0.365242996285508,0.64450126647117,2.05566263332201,1.41083215793969
S19S_0085_ICR.3_p05,2884,0.757046143962088,1.02458006011478,0.377316283065839,0.651082430611452,2.00639669672032,1.57365644032594
S19S_0086_ICR.1_p05,624,0.655635224224724,1.07566712876086,0.377998326081062,0.524275856855913,1.73449240112276,2.05171974771382
S19S_0086_ICR.2_p05,1605,0.70787650264275,1.06271626939448,0.3630364838697,0.571952275008935,1.94987703466415,1.8580506028722
S19S_0086_ICR.3_p05,2238,0.757188347955766,1.06066376512085,0.332482890800861,0.569710944324707,2.27737537450996,1.86175774870901
S19S_0087_ICR.1_p05,3340,0.764848671911783,1.00042479044781,0.352110007999242,0.612176483919789,2.17218668750088,1.63420976912091
S19S_0087_ICR.2_p05,3457,0.766672721083005,0.974425015557629,0.371087358092623,0.61947828636829,2.06601681346322,1.57297686940768
S19S_0087_ICR.3_p05,2950,0.788059438695217,1.10862698924991,0.372073912682469,0.615476362298089,2.11801852221699,1.80125031140185
S19S_0089_ICR.1_p05,4175,0.750790715878296,1.10938304158805,0.420918409475594,0.767413056734165,1.78369655253064,1.44561397783507
S19S_0089_ICR.2_p05,4047,0.764059280800128,1.23934836272022,0.389199366733112,0.743148962703932,1.96315653649064,1.66769843587062
S19S_0089_ICR.3_p05,3255,0.76101973750653,1.02571414281453,0.457181169424182,0.830885121814031,1.66459116954671,1.234483704047
S19S_0090_ICR.2_p05,3389,0.767137012359208,1.19066802804872,0.336819358019855,0.619520727739422,2.27759181321754,1.92191798391212
S19S_0090_ICR.3_p05,3609,0.798069108380251,1.13008659718186,0.337469159188047,0.613036071777842,2.36486531184186,1.84342594050712
S19S_0091_ICR.2_p05,1006,0.726614347703077,1.49910642960761,0.424511673732505,0.644712541762263,1.71164750621424,2.32523230509824
S19S_0091_ICR.3_p05,1656,0.755910935960889,1.36439378175893,0.283212059250073,0.535714666234749,2.66906337944257,2.54686658356495
S19S_0092_ICR.1_p05,3019,0.717481598600313,1.59568051654594,0.516146939747118,0.867895830336802,1.3900723676708,1.83856225686291
S19S_0092_ICR.2_p05,3013,0.708855989716773,1.61207088037146,0.529226991573398,0.881175908365034,1.33941768088838,1.82945410226042
S19S_0092_ICR.3_p05,3001,0.741543009011135,1.6767255962417,0.512680186281428,0.871042788605113,1.44640465704301,1.92496352438301
S19S_0093_ICR.1_p05,3355,0.774738365982658,1.10360561722747,0.322674623982464,0.608742903932034,2.40098944385773,1.81292563757045
S19S_0093_ICR.2_p05,3458,0.78696417968594,1.04845865550319,0.328365094615791,0.598493288922506,2.39661338123268,1.75183026260959
S19S_0093_ICR.3_p05,2754,0.80634045238509,1.20289216155974,0.331383475781199,0.553696924125293,2.43325485824009,2.17247398197131
S19S_0094_ICR.1_p05,3588,0.7544817352123,0.923762822803133,0.345682205005667,0.60823763066437,2.18258771868205,1.51875315868589
S19S_0094_ICR.2_p05,2623,0.768442531172557,1.06374652312993,0.398125564034998,0.626747553498557,1.93015118995224,1.69724878412689
S19S_0094_ICR.3_p05,2634,0.754469692768763,1.07689840026375,0.381605468770871,0.596423176002797,1.9770935023517,1.80559448994098
S19S_0096_ICR.1_p05,2371,0.752748752404341,1.45459164834822,0.406988739595482,0.674191921857692,1.84955670555534,2.15753348740843
S19S_0096_ICR.2_p05,2190,0.752778860253737,1.48987193094464,0.415456466836529,0.690339017814796,1.81193198407942,2.15817430638745
S19S_0096_ICR.3_p05,1890,0.739937122030891,1.47894572589094,0.409365437937251,0.640503842063481,1.80752221232783,2.3090349015336
S19S_0097_ICR.1_p05,3402,0.75152149871076,1.07518715762956,0.394601297869988,0.6819395622261,1.90450843108572,1.57666048017475
S19S_0097_ICR.2_p05,3271,0.755369089646854,1.07693107358461,0.379383639744678,0.636157302115841,1.99104286667504,1.69286915359262
S19S_0097_ICR.3_p05,2318,0.762063181560862,1.20097595575212,0.438812816553206,0.634391199239866,1.73664750165396,1.89311572605538
S19S_0098_ICR.1_p05,2687,0.68277695618772,1.05710283174765,0.375814580638448,0.65859274998077,1.81679208674606,1.60509333237956
S19S_0098_ICR.2_p05,2506,0.693577159112407,1.02376420257405,0.338140381216155,0.613554573876691,2.05115152652839,1.66857887816806
S19S_0098_ICR.3_p05,2020,0.695736344315891,1.04603201273476,0.372575907908979,0.577547180981666,1.86736804379166,1.81116287496513
S19S_0099_ICR.1_p05,2997,0.799166776690642,1.48701799148166,0.387274286585658,0.703384662183336,2.06356787520382,2.1140893047993
S19S_0099_ICR.2_p05,3837,0.766899117114036,1.28349897406871,0.36600561351985,0.717600890421158,2.09532064204923,1.78859724284264
S19S_0099_ICR.3_p05,2710,0.776606897732682,1.48313533458759,0.389024935895876,0.700704940289143,1.99629079288774,2.1166331922472
S19S_0100_ICR.1_p05,1345,0.765594747953408,1.42576611119942,0.399135322676155,0.631767106146649,1.91813328577432,2.25679067068817
S19S_0100_ICR.2_p05,439,0.599891640833386,1.14412568444706,0.358978664335684,0.523252834283987,1.67110667132134,2.18656375939687
S19S_0100_ICR.3_p05,2553,0.732866392611271,1.22946489739771,0.400798481056953,0.658616804928036,1.82851589327039,1.86673781810358
S19S_0001_Sed_Field_ICR.D_p2,2909,0.637101879192597,0.962730281540189,0.515570926323063,0.782561396440967,1.23572111355515,1.23022971222273
S19S_0001_Sed_Field_ICR.M_p2,3001,0.62747380541383,0.921276756298901,0.522274787865705,0.81518427196659,1.20142465229468,1.13014540145183
S19S_0001_Sed_Field_ICR.U_p2,2903,0.614708429400285,0.93478071989507,0.504226819470454,0.790927400610731,1.2191109351261,1.18187929659949
S19S_0003_Sed_Field_ICR.D_p15,2185,0.665538190866805,1.07934540405152,0.364513539877841,0.559844854704083,1.82582570482799,1.9279366327695
S19S_0003_Sed_Field_ICR.U_p15,2635,0.673784867180372,0.971943741379158,0.51547700537969,0.64115246615461,1.3071094542502,1.51593231358605
S19S_0004_Sed_Field_ICR.M_p15,2492,0.64077217468849,0.891345049448107,0.483988009283584,0.671716774598094,1.32394225145574,1.32696559495841
S19S_0006_Sed_Field_ICR.D_p2,2649,0.664680819358691,1.17393998962816,0.555447337480232,0.83413535976021,1.1966585750037,1.40737348667923
S19S_0006_Sed_Field_ICR.M_p2,2164,0.674493844575672,1.17812143560192,0.571286517227127,0.814854586481919,1.18065773344256,1.44580573656507
S19S_0006_Sed_Field_ICR.U_p2,2678,0.638513376565078,1.19131053533908,0.552797498432133,0.824754370798524,1.15505836834656,1.44444282748773
S19S_0008_Sed_Field_ICR.D_p15,1193,0.54974797996437,0.777498840630381,0.497097466648511,0.636226247759236,1.10591587535305,1.22204772809783
S19S_0008_Sed_Field_ICR.M_p15,1419,0.61560896083635,1.11169977463438,0.459437721337797,0.653201809139228,1.33991819183634,1.70192390633355
S19S_0009_Sed_Field_ICR.M_p2,2744,0.621128637444896,0.994597855770782,0.54186787787852,0.841321725252819,1.14627322046971,1.1821849191781
S19S_0009_Sed_Field_ICR.U_p2,2727,0.646459113461886,1.07057520899816,0.525867456142002,0.792512161564905,1.22931949089339,1.35086281437522
S19S_0010_Sed_Field_ICR_D_p15,2523,0.661603347225775,1.04881631399783,0.452541450244843,0.643589191717286,1.46197292395607,1.62963630759441
S19S_0010_Sed_Field_ICR.M_p15,1603,0.603383033121011,0.884715472338225,0.446205463430818,0.573508510555267,1.35225379913924,1.54263704209315
S19S_0010_Sed_Field_ICR.U_p15,1972,0.600393839996327,0.859984268596501,0.5096992282049,0.658736722458253,1.17793751054096,1.30550527893335
S19S_0011_Sed_Field_ICR.D_p2,1742,0.607639256833028,1.1521465584676,0.552936479643857,0.760278701110379,1.09893139484015,1.51542658867716
S19S_0011_Sed_Field_ICR.M_p2,1770,0.631711575238597,1.18021545438303,0.581683077539409,0.797024309999891,1.08600645201991,1.48077723549385
S19S_0011_Sed_Field_ICR.U_p2,2776,0.663031240797166,1.21691516430594,0.545990964624096,0.765357950382988,1.21436302751576,1.58999480399595
S19S_0012_Sed_Field_ICR.D_p2,2792,0.630532515646014,1.07271226317351,0.540748619955463,0.765805806808609,1.16603629186875,1.40076276992974
S19S_0012_Sed_Field_ICR.M_p2,2426,0.647505049812569,1.20013246462836,0.486581895039031,0.670632573030619,1.33072162448755,1.78955289810172
S19S_0012_Sed_Field_ICR.U_p2,2547,0.64789668677716,1.14575803263118,0.507167899023573,0.708685357608529,1.27747968281219,1.61673727322032
S19S_0013_Sed_Field_ICR.D_p2,2471,0.69270840434221,1.29208583479653,0.552469518248268,0.800942475692026,1.25384004268435,1.61320678327136
S19S_0013_Sed_Field_ICR.M_p2,2366,0.66775681164041,1.22125209922408,0.57556662230629,0.819485694119827,1.16017292483834,1.49026652690475
S19S_0013_Sed_Field_ICR.U_p2,2381,0.665581623170859,1.33325892456333,0.599581464111474,0.844030241881756,1.11007705042582,1.57963406807657
S19S_0014_Sed_Field_ICR.D_p2,2363,0.709440180929021,1.38563215064355,0.623550484871948,0.8412459206044,1.13774297052261,1.64711901324649
S19S_0014_Sed_Field_ICR.M_p2,2482,0.688204768953343,1.35150079539691,0.59329265023927,0.852720918995171,1.15997521404621,1.58492745432995
S19S_0014_Sed_Field_ICR.U_p2,2661,0.710761042684251,1.35322880558504,0.55431594729974,0.816024547620979,1.2822309120757,1.65831874731001
S19S_0015_Sed_Field_ICR.D_p2,1437,0.601434699559985,1.14321364095885,0.604100207954249,0.813587176444267,0.995587638674566,1.40515199115502
S19S_0015_Sed_Field_ICR.M_p2,2079,0.653359007631422,1.21921308703268,0.635590468510365,0.862576460894745,1.02795595592033,1.41345508752696
S19S_0015_Sed_Field_ICR.U_p2,2532,0.684478191455407,1.17565795157034,0.587160736649695,0.80340339606814,1.16574244279514,1.46334700266892
S19S_0016_Sed_Field_ICR.D_p2,2533,0.61964850865305,0.98290315280233,0.547961761629225,0.835582863290271,1.13082436046392,1.17630841414334
S19S_0016_Sed_Field_ICR.M_p2,2321,0.633600425600049,1.10458545453351,0.549037578241385,0.834268809947745,1.15402014490434,1.32401624196246
S19S_0016_Sed_Field_ICR.U_p1,1291,0.582769803667733,1.16276406883507,0.555743428499706,0.777742171526831,1.04863102968395,1.49505081684381
S19S_0017_Sed_Field_ICR.D_p2,2330,0.66226469935395,1.23322172883856,0.572707005644907,0.826215279439691,1.15637610999397,1.49261549565494
S19S_0017_Sed_Field_ICR.M_p2,2394,0.643555895679907,1.23046749450947,0.581559213995943,0.818088663126124,1.10660424629502,1.50407596385402
S19S_0017_Sed_Field_ICR.U_p2,2383,0.666537596688908,1.18601310626639,0.542704485127859,0.786524999592425,1.22817779280353,1.50791533248273
S19S_0018_Sed_Field_ICR.D_p2,2136,0.660522772933537,1.20413893402034,0.537520103110936,0.782949564083263,1.22883361777674,1.53795210989132
S19S_0018_Sed_Field_ICR.M_p2,2025,0.603427490572312,1.01677062599561,0.582538938222674,0.80890207247862,1.03585777873213,1.25697616632387
S19S_0018_Sed_Field_ICR.U_p2,1835,0.639576672107508,1.13637503173449,0.559655339065608,0.784004627956674,1.1428045574895,1.44944939253253
S19S_0019_Sed_Field_ICR.D_p2,2353,0.669757960059708,1.19956562441107,0.610088683762761,0.822028563486167,1.09780426663372,1.45927486914055
S19S_0019_Sed_Field_ICR.M_p2,2409,0.684593573845275,1.22346439475907,0.598131167992184,0.799818261436017,1.14455425578862,1.52967799530162
S19S_0019_Sed_Field_ICR.U_p2,2596,0.660974237654562,1.20138030956269,0.585106934982844,0.846953734574568,1.1296639949652,1.41847217919897
S19S_0020_Sed_Field_ICR.D_p2,2647,0.696465593262754,1.17902416016677,0.484574730876207,0.690692940125073,1.43727179500963,1.70701637684796
S19S_0020_Sed_Field_ICR.M_p2,2660,0.711367089193959,1.26305020639096,0.480941099506149,0.730743576063423,1.47911478125787,1.72844517251197
S19S_0020_Sed_Field_ICR.U_p2,2478,0.669935499604945,1.02481547512103,0.53549216596948,0.791660377579818,1.2510649869024,1.29451404180918
S19S_0021_Sed_Field_ICR.D_p2,2580,0.692990937708194,1.23408187935682,0.521765070680951,0.806263164214939,1.32816659575118,1.53061919994627
S19S_0021_Sed_Field_ICR.M_p2,2337,0.662988918555454,1.22266892433849,0.567191822777884,0.781771301188032,1.16889717363765,1.56397263813655
S19S_0021_Sed_Field_ICR.U_p2,2551,0.683200121967377,1.28970942427382,0.500215567103938,0.72139076014596,1.36581139592047,1.78780973575663
S19S_0022_Sed_Field_ICR.D_p2,2836,0.6793668778294,1.14538685864424,0.492393045852656,0.698801879071218,1.37972476165452,1.63907237937966
S19S_0022_Sed_Field_ICR.M_p2,2860,0.684300482752319,1.15846652347137,0.509309546661879,0.699249494246105,1.34358463774608,1.65672843956844
S19S_0022_Sed_Field_ICR.U_p2,2722,0.687241438090513,1.1883495390709,0.48238864415297,0.697126564700612,1.42466338381005,1.70463958661688
S19S_0023_Sed_Field_ICR.D_p2,2093,0.608474946697981,1.09842390869584,0.585166852023528,0.852280203240233,1.03983153624279,1.28880608105152
S19S_0023_Sed_Field_ICR.M_p2,2359,0.639310853966564,1.13045509624388,0.549336213094154,0.797971406398948,1.16378792937321,1.41666115750356
S19S_0023_Sed_Field_ICR.U_p2,1862,0.597882759149113,1.03815599039307,0.605600481049369,0.829161323029855,0.987256083603363,1.25205549458038
S19S_0024_Sed_Field_ICR.D_p15,1697,0.596076283270622,0.87353663381761,0.481211159784162,0.661692763131789,1.23870004082611,1.32015443191968
S19S_0024_Sed_Field_ICR.M_p2,1951,0.62754141354541,1.21280705545352,0.59459981073363,0.874234302902402,1.05540130053378,1.38727918983169
S19S_0025_Sed_Field_ICR.D_p2,2210,0.642641797541745,1.15060776032249,0.526972377750909,0.789640184312498,1.21949806986944,1.4571291876746
S19S_0025_Sed_Field_ICR.M_p1,2660,0.663729998178124,1.13053239897668,0.549494571820026,0.817218059342534,1.20789181953105,1.38339135565141
S19S_0025_Sed_Field_ICR.U_p2,2153,0.609641366970701,1.09115485095395,0.563799759014299,0.807214682556041,1.08130831420813,1.35175297790523
S19S_0026_Sed_Field_ICR.M_p2,2424,0.66385266513113,1.17684455356156,0.5354158765057,0.724146104543288,1.23988229386034,1.62514794483882
S19S_0026_Sed_Field_ICR.U_p2,2287,0.645122939911635,1.16695737621928,0.535795089036155,0.72842057910039,1.20404787784104,1.60203790186775
S19S_0027_Sed_Field_ICR.D_p2,2582,0.620555118052782,1.03108442402344,0.569003851092971,0.808269693773426,1.09059915299481,1.27566879219459
S19S_0027_Sed_Field_ICR.M_p2,2642,0.629678483584761,1.11392529143275,0.543702470560093,0.774663083651216,1.15813062783419,1.43794807696591
S19S_0027_Sed_Field_ICR.U_p2,2280,0.653768441604965,1.23076091781291,0.582780997012554,0.805805256419908,1.12180809764956,1.52736769586367
S19S_0028_Sed_Field_ICR.D_p2,1880,0.583621160978949,0.986747052971472,0.576572006014934,0.791598803123932,1.01222597505685,1.24652418507635
S19S_0028_Sed_Field_ICR.M_p1,1043,0.531052845027173,0.989217330447295,0.579175601912039,0.771345580511751,0.916911629692277,1.28245672943507
S19S_0028_Sed_Field_ICR.U_p1,1194,0.558146635905999,1.10402358174049,0.573491293010434,0.848094713221008,0.973243434919672,1.30176920635135
S19S_0029_Sed_Field_ICR.D_p2,2076,0.617559712066316,1.23175696928314,0.59021671355281,0.848995262108405,1.04632704883756,1.45084080472273
S19S_0029_Sed_Field_ICR.M_p2,2233,0.645270381850619,1.19685752930623,0.58499835924918,0.824974386114106,1.10302938743075,1.4507814417655
S19S_0029_Sed_Field_ICR.U_p2,2385,0.639874060160359,1.12591621303847,0.600279577195148,0.860422920195951,1.06596007005639,1.30856139069617
S19S_0030_Sed_Field_ICR.U_p2,2598,0.608285060219176,0.997031225754018,0.537885734985216,0.831771546103596,1.13088156211448,1.19868397810021
S19S_0031_Sed_Field_ICR.D_p2,2143,0.624570183996514,1.12626995209815,0.541287876597793,0.752194384416817,1.1538595468315,1.49731236423861
S19S_0031_Sed_Field_ICR.M_p2,2482,0.642703008355969,1.09657661903241,0.553196554717836,0.814757857973346,1.16179864620413,1.34589265792424
S19S_0031_Sed_Field_ICR.U_p2,2314,0.652439579414011,1.13730264362769,0.570143459098582,0.804134031778238,1.14434282986521,1.41431975104037
S19S_0032_Sed_Field_ICR.D_p2,1997,0.637826156533843,1.25932882643091,0.533364889188252,0.780459315251896,1.19585328817683,1.61357395807936
S19S_0032_Sed_Field_ICR.M_p2,2608,0.636475127076784,1.0929339182029,0.537940112676141,0.773309226124355,1.18317097401503,1.41332067597387
S19S_0032_Sed_Field_ICR.U_p2,2814,0.648700559375979,1.10011986801125,0.555510211702113,0.789221400497091,1.16775631790517,1.39393060973554
